repeat,strength_index,renal_effect_sd,method,metric,value,denominator
52,0,0.0,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.796,1000
52,0,0.0,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.14736842105263157,190
52,0,0.0,Structural causal model (counterfactual),true_mechanism_accuracy,0.8,1000
52,0,0.0,Structural causal model (counterfactual),false_atrial_confounded_competing,0.1631578947368421,190
53,0,0.0,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.806,1000
53,0,0.0,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.14835164835164835,182
53,0,0.0,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.799,1000
53,0,0.0,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.12637362637362637,182
53,0,0.0,Structural causal model (counterfactual),true_mechanism_accuracy,0.801,1000
53,0,0.0,Structural causal model (counterfactual),false_atrial_confounded_competing,0.12637362637362637,182
54,0,0.0,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.812,1000
54,0,0.0,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.12371134020618557,194
54,0,0.0,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.811,1000
54,0,0.0,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.0979381443298969,194
54,0,0.0,Structural causal model (counterfactual),true_mechanism_accuracy,0.812,1000
54,0,0.0,Structural causal model (counterfactual),false_atrial_confounded_competing,0.0979381443298969,194
55,0,0.0,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.808,1000
55,0,0.0,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.16216216216216217,185
55,0,0.0,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.808,1000
55,0,0.0,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.11351351351351352,185
55,0,0.0,Structural causal model (counterfactual),true_mechanism_accuracy,0.809,1000
55,0,0.0,Structural causal model (counterfactual),false_atrial_confounded_competing,0.12972972972972974,185
56,0,0.0,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.81,1000
56,0,0.0,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.2,175
56,0,0.0,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.809,1000
56,0,0.0,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.16,175
56,0,0.0,Structural causal model (counterfactual),true_mechanism_accuracy,0.81,1000
56,0,0.0,Structural causal model (counterfactual),false_atrial_confounded_competing,0.16,175
57,0,0.0,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.804,1000
57,0,0.0,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.1693121693121693,189
57,0,0.0,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.804,1000
57,0,0.0,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.15343915343915343,189
57,0,0.0,Structural causal model (counterfactual),true_mechanism_accuracy,0.803,1000
57,0,0.0,Structural causal model (counterfactual),false_atrial_confounded_competing,0.15873015873015872,189
58,0,0.0,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.813,1000
58,0,0.0,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.20958083832335328,167
58,0,0.0,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.807,1000
58,0,0.0,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.19161676646706588,167
58,0,0.0,Structural causal model (counterfactual),true_mechanism_accuracy,0.81,1000
58,0,0.0,Structural causal model (counterfactual),false_atrial_confounded_competing,0.18562874251497005,167
59,0,0.0,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.789,1000
59,0,0.0,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.18681318681318682,182
59,0,0.0,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.789,1000
59,0,0.0,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.14285714285714285,182
59,0,0.0,Structural causal model (counterfactual),true_mechanism_accuracy,0.787,1000
59,0,0.0,Structural causal model (counterfactual),false_atrial_confounded_competing,0.14835164835164835,182
60,0,0.0,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.822,1000
60,0,0.0,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.143646408839779,181
60,0,0.0,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.823,1000
60,0,0.0,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.06629834254143646,181
60,0,0.0,Structural causal model (counterfactual),true_mechanism_accuracy,0.825,1000
60,0,0.0,Structural causal model (counterfactual),false_atrial_confounded_competing,0.06629834254143646,181
61,0,0.0,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.821,1000
61,0,0.0,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.15028901734104047,173
61,0,0.0,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.818,1000
61,0,0.0,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.11560693641618497,173
61,0,0.0,Structural causal model (counterfactual),true_mechanism_accuracy,0.82,1000
61,0,0.0,Structural causal model (counterfactual),false_atrial_confounded_competing,0.11560693641618497,173
62,0,0.0,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.782,1000
62,0,0.0,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.20809248554913296,173
62,0,0.0,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.781,1000
62,0,0.0,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.16184971098265896,173
62,0,0.0,Structural causal model (counterfactual),true_mechanism_accuracy,0.781,1000
62,0,0.0,Structural causal model (counterfactual),false_atrial_confounded_competing,0.16184971098265896,173
63,0,0.0,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.79,1000
63,0,0.0,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.21264367816091953,174
63,0,0.0,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.798,1000
63,0,0.0,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.15517241379310345,174
63,0,0.0,Structural causal model (counterfactual),true_mechanism_accuracy,0.797,1000
63,0,0.0,Structural causal model (counterfactual),false_atrial_confounded_competing,0.14942528735632185,174
64,0,0.0,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.809,1000
64,0,0.0,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.16477272727272727,176
64,0,0.0,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.805,1000
64,0,0.0,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.11931818181818182,176
64,0,0.0,Structural causal model (counterfactual),true_mechanism_accuracy,0.807,1000
64,0,0.0,Structural causal model (counterfactual),false_atrial_confounded_competing,0.13068181818181818,176
65,0,0.0,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.807,1000
65,0,0.0,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.20833333333333334,192
65,0,0.0,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.805,1000
65,0,0.0,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.15104166666666666,192
65,0,0.0,Structural causal model (counterfactual),true_mechanism_accuracy,0.805,1000
65,0,0.0,Structural causal model (counterfactual),false_atrial_confounded_competing,0.15104166666666666,192
66,0,0.0,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.816,1000
66,0,0.0,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.15979381443298968,194
66,0,0.0,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.826,1000
66,0,0.0,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.0979381443298969,194
66,0,0.0,Structural causal model (counterfactual),true_mechanism_accuracy,0.827,1000
66,0,0.0,Structural causal model (counterfactual),false_atrial_confounded_competing,0.0979381443298969,194
67,0,0.0,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.817,1000
67,0,0.0,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.20689655172413793,174
67,0,0.0,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.825,1000
67,0,0.0,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.13218390804597702,174
67,0,0.0,Structural causal model (counterfactual),true_mechanism_accuracy,0.823,1000
67,0,0.0,Structural causal model (counterfactual),false_atrial_confounded_competing,0.13218390804597702,174
68,0,0.0,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.822,1000
68,0,0.0,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.19760479041916168,167
68,0,0.0,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.82,1000
68,0,0.0,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.1497005988023952,167
68,0,0.0,Structural causal model (counterfactual),true_mechanism_accuracy,0.822,1000
68,0,0.0,Structural causal model (counterfactual),false_atrial_confounded_competing,0.1437125748502994,167
69,0,0.0,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.815,1000
69,0,0.0,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.20114942528735633,174
69,0,0.0,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.817,1000
69,0,0.0,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.15517241379310345,174
69,0,0.0,Structural causal model (counterfactual),true_mechanism_accuracy,0.816,1000
69,0,0.0,Structural causal model (counterfactual),false_atrial_confounded_competing,0.16666666666666666,174
70,0,0.0,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.82,1000
70,0,0.0,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.15217391304347827,184
70,0,0.0,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.828,1000
70,0,0.0,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.11956521739130435,184
70,0,0.0,Structural causal model (counterfactual),true_mechanism_accuracy,0.824,1000
70,0,0.0,Structural causal model (counterfactual),false_atrial_confounded_competing,0.11956521739130435,184
71,0,0.0,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.816,1000
71,0,0.0,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.19186046511627908,172
71,0,0.0,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.818,1000
71,0,0.0,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.1569767441860465,172
71,0,0.0,Structural causal model (counterfactual),true_mechanism_accuracy,0.819,1000
71,0,0.0,Structural causal model (counterfactual),false_atrial_confounded_competing,0.13953488372093023,172
72,0,0.0,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.831,1000
72,0,0.0,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.12087912087912088,182
72,0,0.0,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.823,1000
72,0,0.0,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.08241758241758242,182
72,0,0.0,Structural causal model (counterfactual),true_mechanism_accuracy,0.826,1000
72,0,0.0,Structural causal model (counterfactual),false_atrial_confounded_competing,0.08241758241758242,182
73,0,0.0,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.805,1000
73,0,0.0,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.1708542713567839,199
73,0,0.0,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.809,1000
73,0,0.0,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.1457286432160804,199
